0.0569,0.144,0.228,0.32,0.404,0.485,0.565,0.605,0.648,0.65,0.653,0.668,0.681,0.685,0.688,0.689,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.691,0.691
1.49295622e-08,1.45563232e-08,1.47056188e-08,1.60492794e-08,6.4943596e-08,1.72511093e-06,4.59102703e-05,0.000324526,0.000797019511,0.00134187184,0.00191819534,0.00251150095,0.00311638755,0.00372707972,0.00434294982,0.0049610997,0.00558484285,0.00621060734,0.00684419874,0.00746239476,0.00808814541,0.00871792949,0.0093456184,0.00997361651,0.0106028883,0.0112307434,0.0118567155,0.0124868042,0.0131100674,0.0137319369
0.0576,0.14,0.227,0.319,0.405,0.485,0.565,0.606,0.648,0.65,0.652,0.669,0.678,0.685,0.687,0.689,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.691,0.69,0.691,0.691
