0.02037,0.02066,0.03936,0.06166,0.07901,0.09956,0.12003,0.14046,0.15795,0.17852,0.19753,0.21708,0.23837,0.25767,0.27673,0.29561,0.31664,0.3371,0.35495,0.37495,0.39475,0.40967,0.41489,0.42935,0.43296,0.44958,0.45379,0.46946,0.47289,0.48946,0.4921,0.50922,0.51188,0.52939,0.53214,0.54905,0.55283,0.56901,0.5714,0.58852,0.59073,0.60749,0.61052,0.62582,0.63002,0.63849,0.64928,0.65021,0.65302,0.65628
1.39858441e-05,1.49881189e-05,1.49880443e-05,1.49872235e-05,1.49874473e-05,1.49868504e-05,1.49862534e-05,1.49867011e-05,1.49866265e-05,1.49860296e-05,1.49861788e-05,1.49861788e-05,1.49861788e-05,1.49871488e-05,1.49867757e-05,1.49885666e-05,1.49911036e-05,1.49980431e-05,1.50107283e-05,1.50378894e-05,1.51025089e-05,1.51594428e-05,1.52413738e-05,1.53565101e-05,1.55408922e-05,1.58096678e-05,1.62011907e-05,1.67880646e-05,1.76746062e-05,1.89630426e-05,2.07541834e-05,2.35981156e-05,2.77961484e-05,3.40042525e-05,4.33061859e-05,5.72543104e-05,7.77687821e-05,0.000105943283,0.000150594354,0.000216878801,0.000314172895,0.000458732937,0.000672259179,0.0009869166,0.00141062112,0.00203186013,0.0031528843,0.00443887872,0.00656558645,0.0105434753
14.94,14.93,14.92,14.93,14.94,14.93,14.94,14.93,14.93,14.93,14.93,14.93,14.93,14.93,14.92,14.93,14.93,14.93,14.93,14.92,14.94,14.93,14.93,14.92,14.93,14.94,14.93,14.93,14.93,14.93,14.93,14.92,14.93,14.93,14.93,14.92,14.94,14.92,14.92,14.91,14.9,14.9,14.88,14.87,14.86,14.85,14.82,14.69,14.63,14.44
